"h_wt_score";"a_wt_score";"h_h2h_wins";"a_h2h_wins";"t_h2h";"h_h2h_wt_score";"a_h2h_wt_score";"h_lg_wt_score";"a_lg_wt_score";"h_d_opp_wt_score";"a_d_opp_wt_score";"winner"
-2.5549931612;-40.6396588486;2;0;2;39.7500000000;14.7500000000;26.3600000000;26.4400000000;28.3333333333;38.9166666667;1
-20.7057297201;-4.2876901798;2;0;2;44.0000000000;29.7500000000;24.4000000000;28.6400000000;32.7857142857;36.0714285714;1
-33.5137512069;-27.1160908808;1;1;2;31.7500000000;34.0000000000;27.5600000000;22.9600000000;36.7500000000;28.3750000000;1
-37.4087852039;-26.1358382718;1;0;1;45.0000000000;36.5000000000;24.8000000000;28.4800000000;26.0000000000;34.0833333333;1
-2.5549931612;13.4520761870;1;0;1;38.5000000000;12.5000000000;26.3600000000;26.6400000000;28.1666666667;33.9166666667;1
-40.6396588486;-26.1358382718;1;0;1;47.0000000000;37.5000000000;26.4400000000;28.4800000000;32.5833333333;33.9166666667;1
13.4520761870;-37.4087852039;1;0;1;42.0000000000;23.5000000000;26.6400000000;24.8000000000;29.0000000000;29.5833333333;1
4.1107120833;-20.7057297201;1;1;2;40.7500000000;35.2500000000;28.6400000000;24.4000000000;33.8571428571;32.3571428571;2
-33.5137512069;49.3767911568;2;4;6;24.0000000000;35.0833333333;27.5600000000;28.6800000000;36.5000000000;36.3333333333;1
-2.5549931612;81.0279667423;1;1;2;28.5000000000;37.5000000000;26.3600000000;30.3600000000;32.9166666667;40.5000000000;2
81.0279667423;-40.6396588486;2;0;2;40.0000000000;17.2500000000;30.3600000000;26.4400000000;39.3571428571;34.3571428571;1
-33.4910002278;-4.2876901798;1;1;2;42.0000000000;39.5000000000;27.5200000000;28.6400000000;35.4285714286;33.7142857143;2
-37.4087852039;-40.6396588486;1;1;2;34.0000000000;34.5000000000;24.8000000000;26.4400000000;29.7500000000;33.8333333333;2
-26.1358382718;13.4520761870;0;1;1;23.0000000000;41.0000000000;28.4800000000;26.6400000000;37.1875000000;31.8125000000;2
49.3767911568;-27.1160908808;1;1;2;29.2500000000;26.0000000000;28.6800000000;22.9600000000;38.1250000000;32.3750000000;1
4.1107120833;-33.4910002278;1;1;2;33.7500000000;27.5000000000;28.6400000000;27.5200000000;35.5714285714;35.0000000000;2
-40.6396588486;13.4520761870;0;1;1;35.5000000000;45.5000000000;26.4400000000;26.6400000000;34.5000000000;28.4166666667;2
-58.3888977333;-26.1358382718;0;1;1;19.5000000000;42.5000000000;24.4800000000;28.4800000000;38.1428571429;33.4285714286;2
-27.1160908808;-33.5137512069;1;1;2;34.0000000000;31.7500000000;22.9600000000;27.5600000000;28.3750000000;36.7500000000;1
-2.5549931612;-37.4087852039;1;1;2;34.2500000000;37.5000000000;26.3600000000;24.8000000000;29.7500000000;29.0000000000;1
-37.4087852039;81.0279667423;0;2;2;12.0000000000;37.5000000000;24.8000000000;30.3600000000;33.0714285714;37.5000000000;2
49.3767911568;-33.5137512069;4;2;6;35.0833333333;24.0000000000;28.6800000000;27.5600000000;36.3333333333;36.5000000000;1
-4.2876901798;4.1107120833;1;1;2;34.0000000000;40.5000000000;28.6400000000;28.6400000000;36.3125000000;34.1250000000;2
13.4520761870;-58.3888977333;0;1;1;10.0000000000;37.5000000000;26.6400000000;24.4800000000;34.3333333333;33.1666666667;2
-26.1358382718;-2.5549931612;0;1;1;21.5000000000;41.5000000000;28.4800000000;26.3600000000;36.5833333333;27.6666666667;2
-40.6396588486;-58.3888977333;2;0;2;42.2500000000;25.2500000000;26.4400000000;24.4800000000;32.2142857143;29.7857142857;1
81.0279667423;-26.1358382718;1;0;1;44.5000000000;37.0000000000;30.3600000000;28.4800000000;39.7142857143;34.2142857143;1
-27.1160908808;49.3767911568;1;1;2;26.0000000000;29.2500000000;22.9600000000;28.6800000000;32.3750000000;38.1250000000;1
-33.4910002278;-20.7057297201;1;1;2;28.0000000000;36.2500000000;27.5200000000;24.4000000000;31.9375000000;32.8125000000;1
-37.4087852039;-58.3888977333;1;1;2;31.0000000000;27.2500000000;24.8000000000;24.4800000000;31.2857142857;28.7857142857;2
13.4520761870;81.0279667423;0;1;1;21.0000000000;38.5000000000;26.6400000000;30.3600000000;32.5000000000;40.3333333333;2
-58.3888977333;-2.5549931612;1;1;2;23.7500000000;23.7500000000;24.4800000000;26.3600000000;33.0000000000;32.9166666667;1
4.2074592075;13.9004185184;5;3;8;35.2500000000;32.5625000000;24.6800000000;25.8400000000;29.4166666667;31.4166666667;1
-43.7248218159;7.8486540004;1;3;4;32.3750000000;41.2500000000;25.0400000000;29.0000000000;30.5833333333;32.9166666667;2
4.2074592075;7.8486540004;0;5;5;17.1000000000;40.2000000000;24.6800000000;29.0000000000;34.7500000000;33.8333333333;2
-43.7248218159;13.9004185184;1;3;4;22.1250000000;34.3750000000;25.0400000000;25.8400000000;31.6666666667;29.5833333333;1
4.2074592075;-43.7248218159;2;2;4;33.7500000000;37.1250000000;24.6800000000;25.0400000000;26.3333333333;26.9166666667;1
7.8486540004;13.9004185184;1;4;5;24.4000000000;34.7000000000;29.0000000000;25.8400000000;42.4166666667;31.5000000000;2
13.9004185184;4.2074592075;3;5;8;32.5625000000;35.2500000000;25.8400000000;24.6800000000;31.4166666667;29.4166666667;2
7.8486540004;-43.7248218159;3;1;4;41.2500000000;32.3750000000;29.0000000000;25.0400000000;32.9166666667;30.5833333333;1
7.8486540004;4.2074592075;5;0;5;40.2000000000;17.1000000000;29.0000000000;24.6800000000;33.8333333333;34.7500000000;1
13.9004185184;-43.7248218159;3;1;4;34.3750000000;22.1250000000;25.8400000000;25.0400000000;29.5833333333;31.6666666667;1
-47.2382005900;29.3289296115;2;2;4;33.2500000000;37.0000000000;21.3200000000;27.4400000000;24.5833333333;32.5000000000;2
13.2387533079;4.2859358641;3;3;6;38.0833333333;40.0833333333;26.7600000000;27.0000000000;32.7500000000;28.2500000000;2
-43.7248218159;4.2074592075;2;2;4;37.1250000000;33.7500000000;25.0400000000;24.6800000000;26.9166666667;26.3333333333;1
29.3289296115;4.2859358641;2;1;3;31.0000000000;26.8333333333;27.4400000000;27.0000000000;31.6250000000;36.3750000000;1
13.9004185184;7.8486540004;4;1;5;34.7000000000;24.4000000000;25.8400000000;29.0000000000;31.5000000000;42.4166666667;2
13.2387533079;-47.2382005900;4;0;4;39.7500000000;20.1250000000;26.7600000000;21.3200000000;28.8750000000;32.8750000000;1
29.3289296115;13.2387533079;2;1;3;34.0000000000;25.8333333333;27.4400000000;26.7600000000;29.3750000000;32.1250000000;1
4.2859358641;-47.2382005900;2;2;4;33.5000000000;33.3750000000;27.0000000000;21.3200000000;38.3000000000;24.6000000000;2
-47.2382005900;29.3289296115;2;2;4;33.2500000000;37.0000000000;21.3200000000;27.4400000000;24.5833333333;32.5000000000;1
4.2859358641;13.2387533079;3;3;6;40.0833333333;38.0833333333;27.0000000000;26.7600000000;28.2500000000;32.7500000000;1
54.6668946217;1.6152927121;1;0;1;38.5000000000;13.0000000000;29.9200000000;23.2800000000;31.3750000000;31.3750000000;1
47.4422678771;2.3525446579;1;3;4;33.6250000000;39.0000000000;28.7600000000;29.1200000000;36.6250000000;37.2500000000;2
2.3525446579;47.4422678771;3;1;4;39.0000000000;33.6250000000;29.1200000000;28.7600000000;37.2500000000;36.6250000000;1
-5.2493117161;54.6668946217;0;2;2;24.2500000000;43.0000000000;25.8800000000;29.9200000000;36.8333333333;42.3333333333;2
54.6668946217;-20.8301704417;2;0;2;41.5000000000;21.7500000000;29.9200000000;26.0000000000;41.8750000000;37.2500000000;1
-20.8301704417;-5.2493117161;2;2;4;38.5000000000;32.1250000000;26.0000000000;25.8800000000;32.0000000000;30.0000000000;1
-20.8301704417;-5.2493117161;2;2;4;38.5000000000;32.1250000000;26.0000000000;25.8800000000;32.0000000000;30.0000000000;2
-27.3709585933;62.7153243848;0;1;1;10.5000000000;38.0000000000;22.3600000000;28.2800000000;25.5000000000;34.9000000000;2
-56.0953757225;-12.7204063029;0;3;3;20.5000000000;40.3333333333;22.7200000000;27.6800000000;29.3333333333;30.7500000000;2
0.2637528259;10.6565677526;1;2;3;32.6666666667;39.0000000000;27.3200000000;25.4800000000;30.6666666667;31.6666666667;1
76.7974721907;54.7163892446;0;1;1;12.5000000000;37.5000000000;27.4400000000;30.0000000000;34.8750000000;41.6250000000;2
60.1395406240;-28.1344256739;3;0;3;42.3333333333;26.1666666667;33.4000000000;23.6800000000;40.6666666667;31.0833333333;1
-28.1344256739;10.6565677526;1;1;2;34.2500000000;37.7500000000;23.6800000000;25.4800000000;30.9285714286;31.1428571429;1
54.7163892446;-12.7204063029;1;0;1;37.5000000000;11.0000000000;30.0000000000;27.6800000000;41.2000000000;35.2000000000;1
60.1395406240;0.2637528259;2;1;3;31.8333333333;31.5000000000;33.4000000000;27.3200000000;41.7857142857;34.0000000000;1
76.7974721907;-56.0953757225;2;0;2;43.0000000000;27.5000000000;27.4400000000;22.7200000000;31.3571428571;26.0714285714;1
19.7880192073;-111.3959955506;2;0;2;42.2500000000;23.2500000000;28.1600000000;20.3200000000;32.0714285714;27.8571428571;1
0.2637528259;-28.1344256739;1;2;3;29.3333333333;36.3333333333;27.3200000000;23.6800000000;31.4166666667;29.7500000000;2
-56.0953757225;54.7163892446;1;2;3;33.1666666667;42.1666666667;22.7200000000;30.0000000000;26.8333333333;39.0000000000;2
10.6565677526;60.1395406240;0;1;1;37.0000000000;47.5000000000;25.4800000000;33.4000000000;32.5000000000;41.2857142857;2
-12.7204063029;76.7974721907;1;3;4;32.0000000000;38.6250000000;27.6800000000;27.4400000000;31.7500000000;31.4166666667;1
-12.7204063029;76.7974721907;1;3;4;32.0000000000;38.6250000000;27.6800000000;27.4400000000;31.7500000000;31.4166666667;2
60.1395406240;-28.1344256739;3;0;3;42.3333333333;26.1666666667;33.4000000000;23.6800000000;40.6666666667;31.0833333333;1
25.7984909010;-27.0454827297;1;1;2;32.7500000000;37.7500000000;28.2400000000;23.5600000000;35.9375000000;27.3750000000;2
51.6392434261;-52.4404852856;0;1;1;22.0000000000;42.5000000000;30.7200000000;21.4000000000;43.0000000000;31.2500000000;2
-56.3187250996;7.5075463562;0;2;2;15.7500000000;40.5000000000;22.9200000000;28.6000000000;31.8750000000;34.5625000000;2
-0.7556675063;-4.6675402962;1;0;1;40.5000000000;22.0000000000;27.4000000000;29.4400000000;23.5000000000;40.7500000000;1
-130.7418838210;-22.1377410468;0;3;3;7.8333333333;37.5000000000;12.3200000000;19.7600000000;18.5714285714;18.5714285714;2
23.0771129112;-52.4404852856;0;1;1;9.0000000000;37.5000000000;24.3200000000;21.4000000000;29.7500000000;32.5000000000;2
-59.4771182941;30.5684736091;0;2;2;15.5000000000;39.5000000000;20.4800000000;27.4800000000;28.1250000000;33.0625000000;2
25.7984909010;-4.6675402962;1;1;2;33.0000000000;38.5000000000;28.2400000000;29.4400000000;35.8750000000;36.3750000000;2
51.6392434261;-130.7418838210;3;0;3;37.5000000000;10.5000000000;30.7200000000;12.3200000000;39.2500000000;18.4166666667;1
-56.3187250996;5.4451830863;2;0;2;46.5000000000;37.2500000000;22.9200000000;31.0400000000;24.1875000000;39.1875000000;1
0.5343675932;-27.0454827297;1;1;2;28.0000000000;25.0000000000;25.1200000000;23.5600000000;32.2500000000;30.5625000000;2
23.0771129112;-22.1377410468;3;0;3;38.3333333333;11.1666666667;24.3200000000;19.7600000000;25.2500000000;28.5833333333;1
30.5684736091;7.5075463562;2;0;2;41.0000000000;22.0000000000;27.4800000000;28.6000000000;32.6875000000;39.1875000000;1
-130.7418838210;-52.4404852856;0;1;1;9.5000000000;37.5000000000;12.3200000000;21.4000000000;23.5000000000;32.5000000000;2
25.7984909010;0.5343675932;2;0;2;40.5000000000;15.7500000000;28.2400000000;25.1200000000;34.0000000000;35.3125000000;1
51.6392434261;-22.1377410468;3;0;3;42.0000000000;23.5000000000;30.7200000000;19.7600000000;37.5000000000;26.6428571429;1
-56.3187250996;30.5684736091;0;2;2;22.0000000000;40.7500000000;22.9200000000;27.4800000000;30.3125000000;32.7500000000;2
23.0771129112;-130.7418838210;2;1;3;33.8333333333;21.6666666667;24.3200000000;12.3200000000;27.4166666667;13.3333333333;2
-59.4771182941;5.4451830863;0;2;2;25.0000000000;42.0000000000;20.4800000000;31.0400000000;25.7500000000;38.0000000000;2
-0.7556675063;-27.0454827297;0;1;1;23.5000000000;42.5000000000;27.4000000000;23.5600000000;27.7500000000;32.7500000000;2
-22.1377410468;-52.4404852856;1;0;1;37.5000000000;7.0000000000;19.7600000000;21.4000000000;24.0000000000;40.1250000000;1
23.0771129112;51.6392434261;2;1;3;37.3333333333;39.3333333333;24.3200000000;30.7200000000;28.1428571429;38.2142857143;1
-56.3187250996;-59.4771182941;1;1;2;38.2500000000;32.2500000000;22.9200000000;20.4800000000;26.2500000000;23.9375000000;2
-0.7556675063;0.5343675932;0;1;1;38.5000000000;46.0000000000;27.4000000000;25.1200000000;24.0000000000;22.6250000000;2
-4.6675402962;-27.0454827297;1;1;2;30.7500000000;26.0000000000;29.4400000000;23.5600000000;38.3125000000;30.3125000000;1
5.4451830863;7.5075463562;1;1;2;36.7500000000;40.0000000000;31.0400000000;28.6000000000;39.3125000000;34.6875000000;2
25.7984909010;-0.7556675063;1;0;1;41.0000000000;23.0000000000;28.2400000000;27.4000000000;25.5000000000;27.8750000000;1
-59.4771182941;7.5075463562;1;1;2;33.2500000000;37.5000000000;20.4800000000;28.6000000000;23.6875000000;35.3125000000;1
0.5343675932;-4.6675402962;1;1;2;34.5000000000;38.7500000000;25.1200000000;29.4400000000;30.6250000000;36.3125000000;2
30.5684736091;5.4451830863;0;2;2;21.2500000000;41.5000000000;27.4800000000;31.0400000000;37.6250000000;38.1250000000;2
52.2606382979;21.6684361867;2;0;2;41.7500000000;29.2500000000;29.1600000000;29.4800000000;35.1250000000;38.7500000000;1
-49.1439053083;23.9230769231;0;3;3;27.3333333333;41.6666666667;25.6800000000;25.4000000000;32.7500000000;29.0000000000;2
52.2606382979;-45.7524381095;2;0;2;47.2500000000;33.0000000000;29.1600000000;26.2400000000;33.7500000000;32.7500000000;1
28.2590500333;54.2828282828;0;2;2;16.2500000000;39.5000000000;24.5200000000;26.2400000000;34.2500000000;31.1250000000;2
21.6684361867;-45.7524381095;2;0;2;42.5000000000;28.0000000000;29.4800000000;26.2400000000;35.4375000000;34.0000000000;1
-88.9206115848;40.3552443340;0;2;2;10.7500000000;37.5000000000;18.9200000000;28.5200000000;26.8750000000;35.1875000000;2
-52.2772125588;76.2743694974;1;1;2;39.5000000000;33.7500000000;25.5200000000;29.3600000000;30.0000000000;37.4375000000;2
-52.2772125588;40.3552443340;1;1;2;25.5000000000;38.7500000000;25.5200000000;28.5200000000;33.5000000000;34.8750000000;1
-88.9206115848;76.2743694974;0;2;2;22.7500000000;41.0000000000;18.9200000000;29.3600000000;23.8750000000;35.6250000000;2
-88.9206115848;-52.2772125588;1;1;2;43.5000000000;42.7500000000;18.9200000000;25.5200000000;18.6875000000;29.1875000000;1
76.2743694974;40.3552443340;2;0;2;39.5000000000;22.7500000000;29.3600000000;28.5200000000;36.0000000000;38.8750000000;1
-15.1887655664;-50.1942653923;1;1;2;41.2500000000;34.2500000000;27.3600000000;25.9600000000;32.4375000000;32.0000000000;1
8.3874458874;2.3097191899;1;1;2;38.0000000000;26.0000000000;30.9200000000;25.1200000000;38.8125000000;32.7500000000;1
64.7209149335;3.2704071565;1;1;2;34.2500000000;33.5000000000;28.0000000000;31.0400000000;35.1875000000;40.1250000000;2
-11.1456698530;77.9187817259;0;2;2;25.0000000000;42.2500000000;25.9600000000;31.2400000000;34.3125000000;38.2500000000;2
-16.6848012059;54.2828282828;1;1;2;32.7500000000;32.7500000000;26.6800000000;26.2400000000;33.5000000000;32.8125000000;2
32.3803725952;-64.2922489934;2;1;3;42.1666666667;31.8333333333;30.3600000000;20.8800000000;36.3125000000;21.8750000000;1
60.0943328551;-101.4919691035;2;0;2;40.0000000000;15.7500000000;26.3600000000;15.0800000000;31.1875000000;19.6250000000;1
-15.1887655664;3.2704071565;0;2;2;36.5000000000;44.7500000000;27.3600000000;31.0400000000;33.6250000000;37.3125000000;2
8.3874458874;77.9187817259;1;1;2;37.2500000000;42.2500000000;30.9200000000;31.2400000000;39.0000000000;38.2500000000;2
28.2590500333;-38.4138449962;3;1;4;34.2500000000;26.6250000000;24.5200000000;24.8400000000;32.0000000000;32.6250000000;1
-64.2922489934;-50.1942653923;1;1;2;31.2500000000;33.5000000000;20.8800000000;25.9600000000;24.8125000000;32.1875000000;2
-16.6848012059;-101.4919691035;3;0;3;40.5000000000;21.0000000000;26.6800000000;15.0800000000;31.3750000000;17.5625000000;1
64.7209149335;32.3803725952;2;1;3;28.5000000000;23.1666666667;28.0000000000;30.3600000000;38.0625000000;41.6875000000;1
-11.1456698530;2.3197308761;1;1;2;33.5000000000;39.5000000000;25.9600000000;28.4400000000;32.1875000000;34.5625000000;2
-38.4138449962;54.2828282828;0;2;2;25.5000000000;41.2500000000;24.8400000000;26.2400000000;32.4375000000;30.6875000000;2
-15.1887655664;-64.2922489934;2;0;2;41.5000000000;21.7500000000;27.3600000000;20.8800000000;32.3750000000;27.1875000000;1
60.0943328551;28.2590500333;0;2;2;18.7500000000;39.0000000000;26.3600000000;24.5200000000;36.5000000000;28.5625000000;2
2.3197308761;77.9187817259;1;1;2;37.2500000000;28.0000000000;28.4400000000;31.2400000000;35.1250000000;41.8125000000;2
32.3803725952;3.2704071565;2;0;2;47.5000000000;37.0000000000;30.3600000000;31.0400000000;35.5625000000;39.2500000000;1
-16.6848012059;-38.4138449962;1;2;3;29.6666666667;40.6666666667;26.6800000000;24.8400000000;33.0625000000;28.8125000000;2
64.7209149335;-50.1942653923;2;0;2;42.2500000000;30.2500000000;28.0000000000;25.9600000000;33.1875000000;33.0000000000;1
-11.1456698530;2.3097191899;0;2;2;16.7500000000;40.7500000000;25.9600000000;25.1200000000;36.3750000000;29.0625000000;2
17.3087892144;92.8656728739;1;1;2;29.0000000000;37.5000000000;27.0800000000;31.6800000000;33.1666666667;39.8333333333;2
28.2590500333;-101.4919691035;2;1;3;36.8333333333;27.5000000000;24.5200000000;15.0800000000;30.5000000000;17.6875000000;1
-15.1887655664;32.3803725952;1;1;2;39.0000000000;30.2500000000;27.3600000000;30.3600000000;33.0000000000;39.8750000000;2
8.3874458874;2.3197308761;1;1;2;35.5000000000;32.7500000000;30.9200000000;28.4400000000;39.4375000000;36.2500000000;2
60.0943328551;54.2828282828;2;0;2;37.7500000000;10.7500000000;26.3600000000;26.2400000000;31.7500000000;38.3125000000;1
64.7209149335;-64.2922489934;3;0;3;38.0000000000;11.3333333333;28.0000000000;20.8800000000;34.2500000000;29.9375000000;1
-16.6848012059;28.2590500333;1;2;3;36.5000000000;38.8333333333;26.6800000000;24.5200000000;33.9375000000;27.9375000000;2
3.2704071565;-50.1942653923;1;1;2;37.0000000000;27.2500000000;31.0400000000;25.9600000000;39.2500000000;33.7500000000;2
77.9187817259;2.3097191899;2;0;2;42.7500000000;25.2500000000;31.2400000000;25.1200000000;38.1250000000;32.9375000000;1
60.0943328551;-38.4138449962;1;1;2;25.5000000000;25.5000000000;26.3600000000;24.8400000000;34.8125000000;32.4375000000;2
-15.1887655664;64.7209149335;0;2;2;12.7500000000;37.7500000000;27.3600000000;28.0000000000;39.5625000000;34.3125000000;2
8.3874458874;-11.1456698530;0;2;2;39.0000000000;44.2500000000;30.9200000000;25.9600000000;38.5625000000;29.5000000000;2
-101.4919691035;54.2828282828;0;2;2;14.7500000000;39.7500000000;15.0800000000;26.2400000000;19.8750000000;31.0625000000;2
32.3803725952;-50.1942653923;2;0;2;44.5000000000;37.0000000000;30.3600000000;25.9600000000;36.3125000000;31.3125000000;1
2.3197308761;2.3097191899;1;1;2;27.2500000000;32.0000000000;28.4400000000;25.1200000000;37.6250000000;31.2500000000;1
97.2200653946;-32.9817619895;2;0;2;37.5000000000;9.7500000000;30.6400000000;21.8800000000;39.1250000000;25.2500000000;1
65.8679245283;-50.2647017066;2;1;3;31.0000000000;24.5000000000;29.0400000000;25.5200000000;38.5714285714;35.0714285714;1
-16.6848012059;60.0943328551;0;2;2;27.2500000000;42.7500000000;26.6800000000;26.3600000000;34.8750000000;30.5000000000;2
-64.2922489934;3.2704071565;0;2;2;23.7500000000;41.7500000000;20.8800000000;31.0400000000;26.6875000000;38.0625000000;2
-48.3991471215;48.2734226287;1;3;4;30.8750000000;41.3750000000;25.9600000000;31.0800000000;28.1666666667;39.0000000000;1
97.2200653946;48.2734226287;1;1;2;40.0000000000;39.0000000000;30.6400000000;31.0800000000;37.8750000000;39.2500000000;1
52.8742991045;-50.2647017066;2;1;3;43.5000000000;36.1666666667;30.5200000000;25.5200000000;35.8571428571;30.0714285714;1
-38.4138449962;-101.4919691035;2;1;3;39.1666666667;27.1666666667;24.8400000000;15.0800000000;28.9375000000;19.5000000000;1
